network_load,relay_reputation,budget_utilization,recent_win_rate,prob_p_win,explanation
0.8,0.73,0.48,0.25,0.0027536080000000003,"{'timestamp': 1760866780.2469897, 'inputs': {'network_load': np.float64(0.8), 'relay_reputation': np.float64(0.73), 'budget_utilization': np.float64(0.48), 'recent_win_rate': np.float64(0.25)}, 'base_prob': 0.01, 'final_prob': np.float64(0.0027536080000000003), 'steps': [{'feature': 'network_load', 'value': np.float64(0.8), 'effect': 'multiply prob by 0.520 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.73), 'effect': 'multiply prob by 1.595 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.48), 'effect': 'multiply prob by 0.664 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.25), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.8,0.73,0.48,0.3,0.0027536080000000003,"{'timestamp': 1760866780.2470152, 'inputs': {'network_load': np.float64(0.8), 'relay_reputation': np.float64(0.73), 'budget_utilization': np.float64(0.48), 'recent_win_rate': np.float64(0.3)}, 'base_prob': 0.01, 'final_prob': np.float64(0.0027536080000000003), 'steps': [{'feature': 'network_load', 'value': np.float64(0.8), 'effect': 'multiply prob by 0.520 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.73), 'effect': 'multiply prob by 1.595 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.48), 'effect': 'multiply prob by 0.664 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.3), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.8,0.73,0.59,0.0,0.00486857795131422,"{'timestamp': 1760866780.2470427, 'inputs': {'network_load': np.float64(0.8), 'relay_reputation': np.float64(0.73), 'budget_utilization': np.float64(0.59), 'recent_win_rate': 1e-09}, 'base_prob': 0.01, 'final_prob': np.float64(0.00486857795131422), 'steps': [{'feature': 'network_load', 'value': np.float64(0.8), 'effect': 'multiply prob by 0.520 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.73), 'effect': 'multiply prob by 1.595 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.59), 'effect': 'multiply prob by 0.587 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': 1e-09, 'effect': 'multiply prob by 1.000 (higher recent wins -> lower prob)'}]}"
0.8,0.73,0.59,0.05,0.002434289,"{'timestamp': 1760866780.2470973, 'inputs': {'network_load': np.float64(0.8), 'relay_reputation': np.float64(0.73), 'budget_utilization': np.float64(0.59), 'recent_win_rate': np.float64(0.05)}, 'base_prob': 0.01, 'final_prob': np.float64(0.002434289), 'steps': [{'feature': 'network_load', 'value': np.float64(0.8), 'effect': 'multiply prob by 0.520 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.73), 'effect': 'multiply prob by 1.595 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.59), 'effect': 'multiply prob by 0.587 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.05), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.8,0.73,0.59,0.1,0.002434289,"{'timestamp': 1760866780.2471292, 'inputs': {'network_load': np.float64(0.8), 'relay_reputation': np.float64(0.73), 'budget_utilization': np.float64(0.59), 'recent_win_rate': np.float64(0.1)}, 'base_prob': 0.01, 'final_prob': np.float64(0.002434289), 'steps': [{'feature': 'network_load', 'value': np.float64(0.8), 'effect': 'multiply prob by 0.520 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.73), 'effect': 'multiply prob by 1.595 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.59), 'effect': 'multiply prob by 0.587 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.1), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.8,0.73,0.59,0.15,0.002434289,"{'timestamp': 1760866780.2471547, 'inputs': {'network_load': np.float64(0.8), 'relay_reputation': np.float64(0.73), 'budget_utilization': np.float64(0.59), 'recent_win_rate': np.float64(0.15)}, 'base_prob': 0.01, 'final_prob': np.float64(0.002434289), 'steps': [{'feature': 'network_load', 'value': np.float64(0.8), 'effect': 'multiply prob by 0.520 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.73), 'effect': 'multiply prob by 1.595 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.59), 'effect': 'multiply prob by 0.587 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.15), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.8,0.73,0.59,0.2,0.002434289,"{'timestamp': 1760866780.2471817, 'inputs': {'network_load': np.float64(0.8), 'relay_reputation': np.float64(0.73), 'budget_utilization': np.float64(0.59), 'recent_win_rate': np.float64(0.2)}, 'base_prob': 0.01, 'final_prob': np.float64(0.002434289), 'steps': [{'feature': 'network_load', 'value': np.float64(0.8), 'effect': 'multiply prob by 0.520 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.73), 'effect': 'multiply prob by 1.595 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.59), 'effect': 'multiply prob by 0.587 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.2), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.8,0.73,0.59,0.25,0.002434289,"{'timestamp': 1760866780.247207, 'inputs': {'network_load': np.float64(0.8), 'relay_reputation': np.float64(0.73), 'budget_utilization': np.float64(0.59), 'recent_win_rate': np.float64(0.25)}, 'base_prob': 0.01, 'final_prob': np.float64(0.002434289), 'steps': [{'feature': 'network_load', 'value': np.float64(0.8), 'effect': 'multiply prob by 0.520 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.73), 'effect': 'multiply prob by 1.595 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.59), 'effect': 'multiply prob by 0.587 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.25), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.8,0.73,0.59,0.3,0.002434289,"{'timestamp': 1760866780.2472355, 'inputs': {'network_load': np.float64(0.8), 'relay_reputation': np.float64(0.73), 'budget_utilization': np.float64(0.59), 'recent_win_rate': np.float64(0.3)}, 'base_prob': 0.01, 'final_prob': np.float64(0.002434289), 'steps': [{'feature': 'network_load', 'value': np.float64(0.8), 'effect': 'multiply prob by 0.520 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.73), 'effect': 'multiply prob by 1.595 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.59), 'effect': 'multiply prob by 0.587 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.3), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.8,0.73,0.69,0.0,0.004287997957120021,"{'timestamp': 1760866780.2472663, 'inputs': {'network_load': np.float64(0.8), 'relay_reputation': np.float64(0.73), 'budget_utilization': np.float64(0.69), 'recent_win_rate': 1e-09}, 'base_prob': 0.01, 'final_prob': np.float64(0.004287997957120021), 'steps': [{'feature': 'network_load', 'value': np.float64(0.8), 'effect': 'multiply prob by 0.520 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.73), 'effect': 'multiply prob by 1.595 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.69), 'effect': 'multiply prob by 0.517 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': 1e-09, 'effect': 'multiply prob by 1.000 (higher recent wins -> lower prob)'}]}"
0.8,0.73,0.69,0.05,0.0021439990000000006,"{'timestamp': 1760866780.2472918, 'inputs': {'network_load': np.float64(0.8), 'relay_reputation': np.float64(0.73), 'budget_utilization': np.float64(0.69), 'recent_win_rate': np.float64(0.05)}, 'base_prob': 0.01, 'final_prob': np.float64(0.0021439990000000006), 'steps': [{'feature': 'network_load', 'value': np.float64(0.8), 'effect': 'multiply prob by 0.520 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.73), 'effect': 'multiply prob by 1.595 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.69), 'effect': 'multiply prob by 0.517 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.05), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.8,0.73,0.69,0.1,0.0021439990000000006,"{'timestamp': 1760866780.2473238, 'inputs': {'network_load': np.float64(0.8), 'relay_reputation': np.float64(0.73), 'budget_utilization': np.float64(0.69), 'recent_win_rate': np.float64(0.1)}, 'base_prob': 0.01, 'final_prob': np.float64(0.0021439990000000006), 'steps': [{'feature': 'network_load', 'value': np.float64(0.8), 'effect': 'multiply prob by 0.520 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.73), 'effect': 'multiply prob by 1.595 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.69), 'effect': 'multiply prob by 0.517 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.1), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.8,0.73,0.69,0.15,0.0021439990000000006,"{'timestamp': 1760866780.2473536, 'inputs': {'network_load': np.float64(0.8), 'relay_reputation': np.float64(0.73), 'budget_utilization': np.float64(0.69), 'recent_win_rate': np.float64(0.15)}, 'base_prob': 0.01, 'final_prob': np.float64(0.0021439990000000006), 'steps': [{'feature': 'network_load', 'value': np.float64(0.8), 'effect': 'multiply prob by 0.520 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.73), 'effect': 'multiply prob by 1.595 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.69), 'effect': 'multiply prob by 0.517 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.15), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.8,0.73,0.69,0.2,0.0021439990000000006,"{'timestamp': 1760866780.2473788, 'inputs': {'network_load': np.float64(0.8), 'relay_reputation': np.float64(0.73), 'budget_utilization': np.float64(0.69), 'recent_win_rate': np.float64(0.2)}, 'base_prob': 0.01, 'final_prob': np.float64(0.0021439990000000006), 'steps': [{'feature': 'network_load', 'value': np.float64(0.8), 'effect': 'multiply prob by 0.520 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.73), 'effect': 'multiply prob by 1.595 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.69), 'effect': 'multiply prob by 0.517 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.2), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.8,0.73,0.69,0.25,0.0021439990000000006,"{'timestamp': 1760866780.2474086, 'inputs': {'network_load': np.float64(0.8), 'relay_reputation': np.float64(0.73), 'budget_utilization': np.float64(0.69), 'recent_win_rate': np.float64(0.25)}, 'base_prob': 0.01, 'final_prob': np.float64(0.0021439990000000006), 'steps': [{'feature': 'network_load', 'value': np.float64(0.8), 'effect': 'multiply prob by 0.520 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.73), 'effect': 'multiply prob by 1.595 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.69), 'effect': 'multiply prob by 0.517 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.25), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.8,0.73,0.69,0.3,0.0021439990000000006,"{'timestamp': 1760866780.2474341, 'inputs': {'network_load': np.float64(0.8), 'relay_reputation': np.float64(0.73), 'budget_utilization': np.float64(0.69), 'recent_win_rate': np.float64(0.3)}, 'base_prob': 0.01, 'final_prob': np.float64(0.0021439990000000006), 'steps': [{'feature': 'network_load', 'value': np.float64(0.8), 'effect': 'multiply prob by 0.520 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.73), 'effect': 'multiply prob by 1.595 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.69), 'effect': 'multiply prob by 0.517 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.3), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.8,0.73,0.8,0.0,0.0036493599635064006,"{'timestamp': 1760866780.2474613, 'inputs': {'network_load': np.float64(0.8), 'relay_reputation': np.float64(0.73), 'budget_utilization': np.float64(0.8), 'recent_win_rate': 1e-09}, 'base_prob': 0.01, 'final_prob': np.float64(0.0036493599635064006), 'steps': [{'feature': 'network_load', 'value': np.float64(0.8), 'effect': 'multiply prob by 0.520 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.73), 'effect': 'multiply prob by 1.595 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.8), 'effect': 'multiply prob by 0.440 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': 1e-09, 'effect': 'multiply prob by 1.000 (higher recent wins -> lower prob)'}]}"
0.8,0.73,0.8,0.05,0.0018246800000000004,"{'timestamp': 1760866780.2474864, 'inputs': {'network_load': np.float64(0.8), 'relay_reputation': np.float64(0.73), 'budget_utilization': np.float64(0.8), 'recent_win_rate': np.float64(0.05)}, 'base_prob': 0.01, 'final_prob': np.float64(0.0018246800000000004), 'steps': [{'feature': 'network_load', 'value': np.float64(0.8), 'effect': 'multiply prob by 0.520 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.73), 'effect': 'multiply prob by 1.595 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.8), 'effect': 'multiply prob by 0.440 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.05), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.8,0.73,0.8,0.1,0.0018246800000000004,"{'timestamp': 1760866780.2475133, 'inputs': {'network_load': np.float64(0.8), 'relay_reputation': np.float64(0.73), 'budget_utilization': np.float64(0.8), 'recent_win_rate': np.float64(0.1)}, 'base_prob': 0.01, 'final_prob': np.float64(0.0018246800000000004), 'steps': [{'feature': 'network_load', 'value': np.float64(0.8), 'effect': 'multiply prob by 0.520 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.73), 'effect': 'multiply prob by 1.595 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.8), 'effect': 'multiply prob by 0.440 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.1), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.8,0.73,0.8,0.15,0.0018246800000000004,"{'timestamp': 1760866780.247539, 'inputs': {'network_load': np.float64(0.8), 'relay_reputation': np.float64(0.73), 'budget_utilization': np.float64(0.8), 'recent_win_rate': np.float64(0.15)}, 'base_prob': 0.01, 'final_prob': np.float64(0.0018246800000000004), 'steps': [{'feature': 'network_load', 'value': np.float64(0.8), 'effect': 'multiply prob by 0.520 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.73), 'effect': 'multiply prob by 1.595 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.8), 'effect': 'multiply prob by 0.440 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.15), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.8,0.73,0.8,0.2,0.0018246800000000004,"{'timestamp': 1760866780.2475655, 'inputs': {'network_load': np.float64(0.8), 'relay_reputation': np.float64(0.73), 'budget_utilization': np.float64(0.8), 'recent_win_rate': np.float64(0.2)}, 'base_prob': 0.01, 'final_prob': np.float64(0.0018246800000000004), 'steps': [{'feature': 'network_load', 'value': np.float64(0.8), 'effect': 'multiply prob by 0.520 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.73), 'effect': 'multiply prob by 1.595 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.8), 'effect': 'multiply prob by 0.440 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.2), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.8,0.73,0.8,0.25,0.0018246800000000004,"{'timestamp': 1760866780.2475905, 'inputs': {'network_load': np.float64(0.8), 'relay_reputation': np.float64(0.73), 'budget_utilization': np.float64(0.8), 'recent_win_rate': np.float64(0.25)}, 'base_prob': 0.01, 'final_prob': np.float64(0.0018246800000000004), 'steps': [{'feature': 'network_load', 'value': np.float64(0.8), 'effect': 'multiply prob by 0.520 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.73), 'effect': 'multiply prob by 1.595 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.8), 'effect': 'multiply prob by 0.440 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.25), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
